/* DATA DESCRIPTION:
2012-12-28T02:30	2012-12-28T03:00	2012-12-28T02:45	363.114583	2.05	33	-77.57653	163.48358	12	78.028481	157.181219	1.0	35999	109	0	1	-0.121160	0.585479	-1.542891	4.862779	0.346373	0.303128	-1.293823	5.137864	-0.009413	0.094614	-0.792231	8.658274	2.72	109.279610	-1.469388	0.367073	1.023916	0.197433	-0.245772	4.174275	0	1.023916	0.637244	1.603991	5.008402	0.000003	1.026688	0.095851	-0.797385	8.631334	3.549256	1.024161	0.283953	1.183913	3.405640	16.733391	1.241648	0.020317	-0.833234	3.345145	114.345822	1.241648	6.014160	-0.061681	3.891093	99.588	3.151000	1.255608	0.768757	0.262687	1.254356	1006.054600	1.004519	0.000543	1.004519	-0.013776	0.117417	0.017311	-0.015044	0.160520	1.005366	-0.003777	1261.471449	-4.764877	1267.617379	-4.788092	-0.004236	-5.369349	0.000909	-0.009005	1.055714	0.000005	0.171666	-1.897695	1.055714	0.227102	2493532.13	9.665935	-0.000258	-0.001158	-0.000252	10.152438	30.220563	0.067835	26.949044	0.076069	1.681466	5.427165	0.816324	-8.826818	-7.871273	445.492003	3.109477	0.537858	1.736012	0.261121	0	1	1	-0.00019693	132.4	65.6	110.4	4604.2	21.5	3.48811	1.75796	2.74325	60.6	61.2	421.8	2	2	2	1	0	23.833	0.000	76.167	0	0	FALSE	12.344	2.393	2.175	2.63	367.81	0.714	-11.101	68.375	9.321	-84.601	-0.743	241.966	325.825	2.334	275.486	59.058	-83.859	0.139	310.341	335.141	-24.802	0	4.830	0.004	2.153	0.004	180																	-50.079662680	-24.8020000	8.66556700	10.15243800			-43.62000500
2012-12-28T03:00	2012-12-28T03:30	2012-12-28T03:15	363.135417	2.05	33	-77.57653	163.48358	12	77.318888	150.172539	1.0	36000	106	0	1	-1.449564	0.418515	-0.251911	2.402432	-0.573429	0.260139	-0.727337	4.441086	-0.078712	0.159469	0.196565	3.889224	270.42	201.583109	-2.890603	1.560850	1.025807	0.407286	0.180366	2.369306	0	1.025807	0.291281	0.452538	3.394737	0.000100	1.029945	0.156286	0.284450	4.014334	4.349198	1.028175	0.103136	-0.049513	2.569566	16.685918	1.290989	0.009720	-0.066561	2.999101	101.659881	1.290989	6.194092	1.495479	5.831091	99.569	3.151000	1.255368	0.768756	0.233543	1.254255	1005.901222	1.004492	-0.012342	1.004492	0.001437	0.111469	0.015598	-0.024779	0.004640	1.006868	0.001289	1261.230778	1.625099	1266.949206	1.632467	0.000408	0.517001	0.001605	-0.000448	1.074213	-0.000293	-0.244580	-0.013652	1.074213	0.399875	2493532.13	16.726457	0.000025	0.001090	-0.000268	18.016732	-76.017487	-0.026967	-240.030606	-0.008541	3.653798	2.613109	1.402051	8.922376	28.173036	-3.692831	1.726667	0.260939	0.186617	0.100129	1	0	0	-0.00019693	10.4	32.0	32.2	8.7	6.2	3.51098	1.76888	3.04474	36.8	40.0	193.0	1	1	1	1	0	79.801	0.000	20.200	0	0	TRUE	12.392	2.162	3.151	2.36	308.07	0.766	-12.438	148.729	17.204	-88.542	-5.217	245.066	328.391	3.807	276.954	131.527	-83.327	0.111	393.795	345.593	48.199	0	4.381	0.004	1.577	0.004	180																	-61.475035030	48.1990000	8.82621200	18.01673200			21.35605600
2012-12-28T03:30	2012-12-28T04:00	2012-12-28T03:45	363.156250	2.05	33	-77.57653	163.48358	12	76.438794	143.162269	1.0	36000	148	0	1	-1.439868	0.403837	-0.226868	2.837498	-0.470438	0.296868	-0.308544	3.389963	-0.063984	0.183424	0.060138	3.146470	273.91	198.093402	-2.418746	1.516122	1.025696	0.406025	0.135940	2.788147	0	1.025696	0.307038	0.311233	2.811655	0.000067	1.029156	0.181777	0.106873	3.219649	4.583073	1.028091	0.164016	0.050132	2.637115	16.674728	1.289933	0.013083	-0.172215	2.909919	99.980263	1.289933	6.510797	1.400122	4.953728	99.547	3.458000	1.253698	0.785587	0.229940	1.252603	1005.882494	1.004433	-0.014181	1.004433	-0.004920	0.122515	0.018818	-0.039039	-0.001370	1.006776	0.008141	1259.552608	10.254413	1265.217545	10.300533	0.007103	8.986857	0.001993	-0.000080	1.073192	-0.000784	-0.455464	-0.030969	1.073192	0.472657	2492804.54	19.783897	0.000430	0.003667	-0.000354	21.396619	-15.987101	-0.128228	-18.324055	-0.111875	3.314090	2.506131	1.483716	2.468203	2.828999	-2.045004	1.687627	0.267805	0.202516	0.119896	0	-1	-1	-0.00019693	18.9	28.5	4.1	0.9	6.1	3.46941	1.74904	1.67111	37.2	38.0	47.7	1	1	1	1	0	78.857	0.000	21.143	0	0	TRUE	12.381	2.812	3.458	2.33	297.47	0.782	-12.602	204.968	21.981	-90.515	-6.683	247.313	331.144	4.680	277.827	182.989	-83.834	0.107	452.284	353.127	99.157	0	4.425	0.004	1.280	0.004	180																	-15.173837910	99.1570000	8.98685700	21.39661900			68.77352400
2012-12-28T04:00	2012-12-28T04:30	2012-12-28T04:15	363.177083	2.05	33	-77.57653	163.48358	12	75.401086	136.146415	1.0	35999	144	0	1	-0.346607	0.980327	0.560668	2.871338	0.424875	1.320518	1.325630	4.463467	-0.011500	0.178301	0.435629	5.701388	342.79	129.207056	-1.201489	0.548441	1.024448	0.559601	1.574683	6.165905	0	1.024448	1.567406	-0.991042	3.508116	0.000003	1.027822	0.183500	0.533568	5.832992	3.772058	1.024800	1.834008	-1.880370	5.811680	16.719862	1.249460	0.123289	2.088535	6.691381	116.400648	1.249460	28.436335	0.689426	1.853433	99.527	-2.936000	1.283106	0.494694	0.261516	1.281831	1006.049275	1.004968	0.026788	1.004968	-0.103883	0.327538	0.137653	-0.803056	2.485836	1.005967	-0.094748	1289.098013	-122.138844	1295.254958	-122.722199	-0.098549	-127.646472	0.049637	-0.145749	1.062363	0.005692	9.069293	-34.187750	1.062363	1.992512	2507958.32	84.762411	-0.006126	-0.037322	-0.000434	88.361723	26.172509	0.078326	25.162841	0.081469	1.708508	4.785418	0.560240	-6.340082	-6.095498	7.094060	4.674490	1.020349	2.857929	0.334585	0	1	1	-0.00019693	91.9	90.8	107.9	110.9	76.1	3.03673	1.54253	2.64637	57.5	70.5	339.6	1	2	2	1	0	24.203	0.000	75.797	0	0	FALSE	12.347	3.580	3.231	2.64	347.96	0.772	-11.193	218.324	20.941	-91.149	-6.039	248.451	333.566	5.042	278.194	197.381	-85.113	0.096	466.769	354.504	112.265	0	4.823	0.004	1.206	0.004	180																	19.432108630	112.2650000	21.30359933	19.80087867			71.16052200
2012-12-28T04:30	2012-12-28T05:00	2012-12-28T04:45	363.197917	2.05	33	-77.57653	163.48358	12	74.221000	129.119045	1.0	36000	110	0	1	-0.175617	0.558472	0.091730	3.633583	2.387906	0.686284	0.879830	4.001766	0.079712	0.268874	0.125065	3.634244	17.79	94.206213	1.906777	2.395681	1.025645	0.682001	0.868603	3.982553	0	1.025645	0.580376	-0.150399	3.689774	-0.000044	1.030307	0.274435	0.108701	3.517929	-1.735822	1.029539	0.767066	0.178738	2.162565	17.078947	1.308260	0.059070	-0.175309	2.246591	148.413595	1.308260	9.574621	-0.345896	2.374093	99.540	-2.936000	1.283274	0.494695	0.333439	1.281649	1006.428379	1.005461	-0.020974	1.005461	-0.005173	0.146977	0.027722	-0.060316	0.045222	1.008362	0.072713	1289.266392	93.746393	1296.503005	94.272588	0.071608	92.840038	0.003014	-0.002025	1.090989	-0.005352	1.873512	-1.520051	1.090989	0.474519	2507958.32	19.656590	0.004555	0.041054	-0.000797	23.300494	-3.020226	-0.678757	-3.066829	-0.668443	4.640192	3.948754	1.867200	1.550494	1.574419	-1.622251	2.965632	0.284679	0.242259	0.114554	0	3	3	-0.00019693	34.2	52.3	8.2	8.6	6.1	3.95378	1.90544	1.10172	17.4	2.0	40.7	1	0	0	0	0	58.201	0.000	41.799	0	0	FALSE	12.345	3.435	-2.936	3.30	670.66	0.493	-8.214	235.834	23.142	-76.319	10.835	236.069	323.222	-0.712	272.441	212.694	-87.154	0.098	471.903	346.362	125.541	0	4.782	0.004	1.049	0.004	180																	-11.875177500	125.5410000	33.62034167	18.20513833			73.71552000
2012-12-28T05:00	2012-12-28T05:30	2012-12-28T05:15	363.218750	2.05	33	-77.57653	163.48358	12	72.915917	122.072189	1.0	36000	137	0	1	-0.094222	0.535622	-0.482852	3.406304	1.342450	0.525297	0.009751	2.261209	0.040567	0.207221	0.178348	3.745756	17.99	94.014792	1.726633	1.346364	1.025570	0.545739	-0.017056	2.242999	0	1.025570	0.528348	0.541098	3.513963	-0.000018	1.027988	0.210473	0.123783	3.689648	0.043293	1.027758	0.553593	-0.262060	3.173200	16.955914	1.285762	0.045905	0.093408	3.041664	130.980436	1.285762	4.574096	1.193146	4.945915	99.521	-1.179000	1.274740	0.563101	0.296186	1.273306	1006.232222	1.004202	-0.007578	1.004202	-0.002151	0.088756	0.010042	-0.123220	-0.093523	1.006416	0.036407	1280.692909	46.626454	1287.354756	46.868993	0.035683	45.937084	0.009998	0.007853	1.069168	-0.002903	-0.586371	-0.614760	1.069168	0.349851	2503794.23	14.763532	0.002237	0.018279	-0.000666	16.609398	-1.337056	-1.533219	-1.364180	-1.502734	6.148747	5.952801	2.371356	1.349590	1.376969	-1.403434	1.160436	0.405343	0.392426	0.156327	0	3	3	-0.00019693	15.5	2.4	6.0	5.0	3.6	4.37773	2.10975	0.57374	40.5	12.4	135.2	0	0	0	0	0	59.375	0.000	40.625	0	0	FALSE	12.487	2.490	-1.179	3.00	535.31	0.561	-9.423	257.126	27.513	-78.194	8.578	238.379	325.161	0.201	273.351	229.611	-86.774	0.107	495.507	352.668	142.840	0	4.568	0.004	1.495	0.004	180																	13.914349390	142.8400000	45.93708400	16.60939800			80.29351800
2012-12-28T05:30	2012-12-28T06:00	2012-12-28T05:45	363.239583	2.05	33	-77.57653	163.48358	12	71.505154	114.995890	1.0	35999	158	0	1	0.691246	0.286202	-0.463199	2.653584	0.960510	0.293054	0.062669	2.833756	0.018665	0.153357	0.315224	3.529482	57.74	54.258742	0.903636	1.183532	1.025665	0.310588	-0.249979	2.815251	0	1.025665	0.274665	0.359798	2.660243	-0.000002	1.027614	0.156042	0.326704	3.520489	0.840309	1.027416	0.413814	0.391776	3.271265	16.894281	1.281478	0.032885	-0.465169	3.347853	126.994639	1.281478	6.596147	0.403743	3.224416	99.495	0.637000	1.265954	0.642500	0.289090	1.264563	1006.195196	1.003965	-0.006546	1.003965	-0.000205	0.080924	0.008290	-0.058505	0.018629	1.006046	0.025514	1271.865846	32.450897	1278.409190	32.617847	0.024705	31.582974	0.003989	-0.000442	1.065053	-0.002132	0.257454	0.074972	1.065053	0.392796	2499490.31	16.611257	0.001533	0.012635	-0.000599	18.260970	-1.450296	-1.413505	-1.497817	-1.368658	3.838005	3.394101	1.928245	1.312498	1.355504	-1.248292	1.358944	0.262424	0.232072	0.131844	0	1	1	-0.00019693	13.8	328.5	3.6	2.6	0.5	4.33346	2.08842	0.63770	11.4	7.7	105.8	0	0	0	0	0	94.828	0.000	5.172	0	0	TRUE	12.896	2.573	0.037	2.93	478.69	0.613	-9.723	280.016	28.870	-82.088	5.181	242.469	329.738	1.909	275.057	251.141	-87.269	0.103	522.486	358.610	163.873	0	4.943	0.004	2.555	0.004	180																	86.065049040	163.8730000	31.58297400	18.26097000			114.02905600
2012-12-28T06:00	2012-12-28T06:30	2012-12-28T06:15	363.260417	2.05	33	-77.57653	163.48358	12	70.009781	107.878369	1.0	36000	183	0	1	0.527929	0.286698	0.079421	2.999511	0.859621	0.288099	-0.099962	2.730014	0.009281	0.156711	0.162550	2.979665	53.56	58.444175	0.527086	1.008833	1.025764	0.268104	0.179282	2.784626	0	1.025764	0.312203	-0.078772	2.755859	0.000000	1.027190	0.159137	0.166818	2.977281	1.330919	1.027017	0.342812	0.738374	3.868867	16.865681	1.276502	0.026713	-0.724539	3.710290	121.279561	1.276502	5.983200	0.923540	3.857886	99.479	0.637000	1.265750	0.642499	0.276081	1.264422	1006.126792	1.003693	-0.005682	1.003693	0.004679	0.085790	0.009316	-0.010002	0.020381	1.005619	0.026256	1271.661314	33.388677	1278.011726	33.555413	0.025312	32.349272	0.000928	0.000030	1.060300	-0.002058	-0.209155	0.257185	1.060300	0.464039	2499490.31	19.712049	0.001568	0.012533	-0.000491	21.465190	-1.682167	-1.218666	-1.744887	-1.174861	3.125108	3.639143	1.854960	1.120123	1.161887	-1.113467	1.106158	0.265756	0.309470	0.157744	0	1	1	-0.00019693	20.3	40.7	2.7	5.1	5.9	4.25386	2.05006	0.77330	26.5	9.5	44.8	0	0	0	0	0	84.574	0.000	15.426	0	0	TRUE	14.019	3.181	0.637	2.78	435.10	0.640	-10.368	304.898	31.090	-84.379	4.465	244.972	333.817	2.920	276.067	273.804	-88.841	0.102	549.870	364.905	184.962	0	5.466	0.004	4.149	0.004	180																	126.968438200	184.9620000	32.34927200	21.46519000			131.14753800
2012-12-28T06:30	2012-12-28T07:00	2012-12-28T06:45	363.281250	2.05	33	-77.57653	163.48358	12	68.452430	100.706290	1.0	36000	82	0	1	0.794474	0.346040	0.128395	3.110523	1.514429	0.407691	0.613119	3.126737	0.038972	0.187568	0.357784	3.585579	49.68	62.318371	1.305445	1.710615	1.025535	0.404757	0.391806	2.724897	0	1.025535	0.359610	0.078287	3.206178	-0.000010	1.028927	0.190452	0.337443	3.584699	0.650664	1.028446	0.918672	-0.332920	1.986089	16.912408	1.294407	0.065479	0.358755	2.140975	137.977397	1.294407	18.320091	-0.051245	1.548489	99.478	-0.015000	1.268759	0.612919	0.313344	1.267248	1006.323434	1.004683	-0.003786	1.004683	0.007946	0.093817	0.011167	-0.206361	-0.017090	1.007164	0.022854	1274.684081	29.131461	1281.591103	29.289313	0.021166	27.126729	0.012858	0.001924	1.077523	-0.001850	3.197031	0.429146	1.077523	0.840730	2501035.55	35.164502	0.001319	0.013378	-0.000531	38.493486	-2.521124	-0.813129	-2.722112	-0.753092	4.314313	3.833085	2.030030	3.771235	4.071884	-3.320748	2.044344	0.236615	0.210222	0.111335	0	4	4	-0.00019693	94.2	9.5	57.9	45.2	37.2	4.04406	1.94895	1.05308	6.7	4.2	258.1	1	1	1	1	0	82.741	0.000	17.259	0	0	TRUE	14.075	3.915	-0.015	3.11	513.67	0.611	-9.011	332.267	34.932	-84.856	9.852	240.357	335.064	2.045	275.193	297.333	-94.711	0.105	572.623	369.999	202.628	0	5.986	0.004	5.366	0.004	180																	104.177693500	202.6280000	27.12672900	38.49348600			137.00778500
2012-12-28T07:00	2012-12-28T07:30	2012-12-28T07:15	363.302083	2.05	33	-77.57653	163.48358	12	66.857141	93.465188	1.0	35999	132	0	1	0.626804	0.364851	0.243552	2.580221	1.386518	0.366377	0.122066	2.572651	0.046063	0.199568	0.281660	3.147548	46.33	65.673682	1.733959	1.522313	1.025523	0.384428	0.117864	2.627665	0	1.025523	0.354511	-0.169360	2.488134	-0.000036	1.028463	0.203950	0.273920	3.100934	-0.022115	1.028102	0.533341	0.766856	3.771098	16.955422	1.290080	0.041995	-0.757501	3.581328	141.167270	1.290080	9.671287	0.721074	3.183625	99.475	-0.890000	1.272798	0.575121	0.319561	1.271253	1006.356291	1.004441	-0.013061	1.004441	0.002072	0.114998	0.016832	0.009033	-0.008186	1.006789	0.053451	1278.742146	68.350657	1285.748892	68.725178	0.051926	66.764010	-0.000570	0.001780	1.073334	-0.004100	-1.675396	0.286097	1.073334	0.738320	2503109.30	31.027328	0.003254	0.029385	-0.000846	34.628144	-1.980358	-1.035167	-2.038530	-1.005627	3.342921	3.082765	1.773515	1.147450	1.181156	-1.177996	1.506358	0.252529	0.232876	0.133974	0	4	4	-0.00019693	17.9	24.4	1.0	0.8	6.5	4.16797	2.00866	0.95606	19.8	11.7	20.0	0	0	0	0	0	84.651	0.000	15.349	0	0	TRUE	14.070	4.184	-1.052	3.21	567.52	0.566	-8.567	305.304	41.560	-79.805	16.976	237.644	334.422	0.390	273.547	263.747	-96.778	0.169	542.947	375.977	166.970	0	6.443	0.004	6.375	0.004	180																	87.924294000	166.9700000	66.76401000	34.62814400			65.57784600
2012-12-28T07:30	2012-12-28T08:00	2012-12-28T07:45	363.322917	2.05	33	-77.57653	163.48358	12	65.249202	86.140041	1.0	36000	94	0	1	0.950527	0.395846	-0.094297	2.886261	1.554266	0.331354	0.069497	2.781952	0.048403	0.203823	0.376439	3.321103	53.45	58.551706	1.521847	1.822522	1.025558	0.329852	-0.060951	3.008499	0	1.025558	0.404636	0.064315	2.510245	-0.000017	1.029189	0.208484	0.385658	3.312248	0.021322	1.028640	0.455888	1.105030	4.080119	16.943067	1.296855	0.034892	-0.987324	3.800279	144.515050	1.296855	8.851200	0.533443	3.087349	99.462	-0.890000	1.272632	0.575121	0.327139	1.271050	1006.396507	1.004820	-0.015001	1.004820	0.006213	0.127423	0.020663	-0.037941	0.014094	1.007376	0.051279	1278.575032	65.563820	1285.694404	65.928893	0.050061	64.362909	0.002287	-0.000462	1.079898	-0.003707	-0.520509	1.012247	1.079898	0.567837	2503109.30	23.717846	0.003135	0.028530	-0.000572	26.899725	-2.808738	-0.729865	-2.877076	-0.712529	2.588639	3.175536	1.636156	1.132838	1.160400	-1.199357	1.986216	0.180987	0.222020	0.114393	0	4	4	-0.00019693	2.0	2.2	1.5	1.1	4.4	3.98982	1.92281	1.08191	35.1	14.9	4.7	0	0	0	0	0	82.353	0.000	17.647	0	0	TRUE	14.062	4.334	-0.890	3.27	571.99	0.572	-8.304	293.165	44.244	-76.358	15.737	244.628	336.724	1.149	274.304	248.923	-92.096	0.311	537.791	380.966	156.826	0	6.917	0.004	7.211	0.004	180																	78.568093550	156.8260000	64.36290900	26.89972500			65.56336600
2012-12-28T08:00	2012-12-28T08:30	2012-12-28T08:15	363.343750	2.05	33	-77.57653	163.48358	12	63.654974	78.715970	1.0	36000	96	0	1	0.812003	0.393008	0.184252	2.798065	1.786321	0.364810	-0.038651	2.850200	0.052066	0.213843	0.489459	3.436349	46.44	65.555005	1.519940	1.962906	1.025581	0.344257	-0.058545	2.941585	0	1.025581	0.418945	-0.296213	2.749070	-0.000018	1.029486	0.218822	0.501196	3.434312	-0.200201	1.028874	0.545922	1.181029	4.191922	16.947974	1.299812	0.041976	-1.101669	4.033122	161.744596	1.299812	7.292291	1.055940	4.555512	99.456	-1.187000	1.273945	0.562770	0.365742	1.272174	1006.600355	1.004986	-0.016982	1.004986	0.010321	0.140968	0.025316	-0.054709	0.022000	1.007632	0.065899	1279.894100	84.344371	1287.592312	84.851680	0.064363	82.873236	0.003437	-0.000713	1.082771	-0.004629	-0.375176	0.650477	1.082771	0.720058	2503813.19	30.004608	0.004040	0.041071	-0.000590	34.341177	-2.956905	-0.693292	-3.027496	-0.677127	2.442083	2.971907	1.552278	1.167804	1.195683	-1.278242	1.427638	0.175381	0.213431	0.111479	0	3	3	-0.00019693	8.2	2.7	1.3	0.5	0.0	3.96426	1.91049	1.09590	38.4	18.7	6.6	0	0	0	0	0	73.171	0.000	26.829	0	0	FALSE	14.050	4.487	-1.187	3.61	645.20	0.560	-7.022	425.978	45.791	-77.465	17.636	243.788	338.882	1.207	274.365	380.187	-95.101	0.108	669.767	384.680	285.085	0	7.468	0.004	8.034	0.004	180																	82.406534760	285.0850000	82.87323600	34.34117700			167.87058700
2012-12-28T08:30	2012-12-28T09:00	2012-12-28T08:45	363.364583	2.05	33	-77.57653	163.48358	12	62.101678	71.179139	1.0	35999	76	0	1	0.949115	0.452964	-0.038275	2.795438	1.933323	0.407885	0.084967	2.910117	0.051985	0.228063	0.454976	3.404432	48.15	63.852467	1.382685	2.154359	1.025579	0.416562	-0.029612	2.800785	0	1.025579	0.454754	-0.042182	2.508288	-0.000015	1.029835	0.232870	0.462925	3.387298	-0.537690	1.029177	0.591756	1.130665	3.983734	16.964872	1.303664	0.044880	-1.047902	3.748645	173.836451	1.303664	7.996626	0.953094	4.036160	99.463	-0.813000	1.272285	0.578362	0.393625	1.270382	1006.747373	1.005202	-0.016116	1.005202	0.013236	0.144412	0.026533	-0.059205	0.035731	1.007965	0.075442	1278.226382	96.432031	1286.336306	97.043860	0.073910	95.073440	0.003585	-0.001323	1.086516	-0.005233	-1.208765	0.638906	1.086516	0.713113	2502926.81	29.602257	0.004640	0.050191	-0.000593	34.427070	-2.773389	-0.739168	-2.830868	-0.724159	2.884545	3.149010	1.612544	1.132743	1.156220	-1.238496	1.619390	0.193358	0.211086	0.108093	0	4	4	-0.00019693	1.1	10.2	0.3	0.2	0.1	3.99614	1.92585	1.07849	27.8	16.3	5.0	0	0	0	0	0	84.103	0.000	15.897	0	0	TRUE	14.047	4.613	-1.554	3.84	705.27	0.545	-6.217	230.078	50.435	-74.741	19.997	245.764	340.503	1.048	274.197	179.642	-94.737	0.482	475.842	390.937	84.905	0	7.991	0.004	8.655	0.004	180																	68.612136660	207.2565000	95.07344000	34.42707000			77.75599000
2012-12-28T09:00	2012-12-28T09:30	2012-12-28T09:15	363.385417	2.05	33	-77.57653	163.48358	12	60.617109	63.517819	1.0	36000	104	0	1	0.641632	0.457400	-0.415612	2.602636	1.556931	0.377242	0.052908	2.975974	0.040753	0.219625	0.344981	3.474369	44.40	67.602776	1.386317	1.684454	1.025281	0.419306	-0.166687	3.040225	0	1.025281	0.429360	0.296353	2.537480	-0.000012	1.028592	0.223164	0.343294	3.470608	0.168110	1.028400	0.585091	0.819670	4.008642	16.911704	1.293822	0.047771	-0.688089	3.767991	180.506059	1.293822	6.942619	1.404073	5.065771	99.443	-0.813000	1.272029	0.578362	0.408728	1.270053	1006.827510	1.004650	-0.006461	1.004650	0.000543	0.080521	0.008247	-0.005626	-0.032604	1.007113	0.062461	1277.969356	79.823820	1286.304198	80.344426	0.060943	78.391215	-0.000916	0.004510	1.076956	-0.004812	0.109068	-0.241164	1.076956	0.751185	2502926.81	31.459510	0.003815	0.043651	-0.000997	35.849294	-0.582183	-3.521228	-0.596689	-3.435625	5.207398	5.332255	2.771493	0.754262	0.773055	-0.799439	0.744196	0.248927	0.254896	0.132485	0	4	4	-0.00019693	9.9	83.4	0.9	0.5	1.1	4.85719	2.34081	0.19467	7.2	18.4	287.5	0	0	0	0	0	100.000	0.000	0.000	0	0	TRUE	13.525	4.810	-0.813	4.03	700.14	0.576	-5.599	280.955	55.016	-75.890	20.624	248.900	345.413	1.958	275.107	225.944	-96.514	0.424	529.853	400.427	129.428	0	8.688	0.004	9.893	0.004	180																	116.052871000	129.4280000	78.39121500	35.84929400			15.18749100
2012-12-28T09:30	2012-12-28T10:00	2012-12-28T09:45	363.406250	2.05	33	-77.57653	163.48358	12	59.229238	55.723551	1.0	36000	104	0	1	0.659922	0.363797	0.117012	2.797490	1.557915	0.354208	-0.055301	2.786005	0.043768	0.222622	0.360450	3.120051	44.96	67.042812	1.481829	1.692487	1.025373	0.348336	-0.035702	2.897530	0	1.025373	0.377619	-0.186739	2.782156	-0.000015	1.028688	0.226571	0.365787	3.117132	0.203389	1.028414	0.631414	1.300548	4.734391	16.904971	1.294002	0.048644	-1.213095	4.542855	190.771072	1.294002	9.677498	0.996237	4.286153	99.430	-0.691000	1.271293	0.583530	0.432165	1.269205	1006.951523	1.004660	-0.008828	1.004660	0.007343	0.107157	0.014598	-0.025455	0.008850	1.007129	0.085647	1277.230124	109.391487	1285.912724	110.135129	0.083492	107.363481	0.001678	0.000521	1.077131	-0.006209	-0.361104	0.726937	1.077131	1.066137	2502637.67	44.637255	0.005225	0.063354	-0.000984	50.937270	-1.000776	-2.048410	-1.026612	-1.996860	3.250723	3.523992	2.114390	0.789984	0.810378	-0.839577	0.972677	0.205813	0.223115	0.133869	0	4	4	-0.00019693	10.9	12.9	1.1	1.0	6.8	4.53916	2.18755	0.39369	28.4	3.3	100.7	0	0	0	0	0	73.077	0.000	26.923	0	0	FALSE	13.373	5.333	-0.691	4.23	728.86	0.581	-4.950	452.544	61.123	-76.958	21.876	250.646	349.477	2.553	275.706	391.418	-98.835	0.147	703.189	410.602	292.584	0	9.510	0.004	10.822	0.004	180																	105.017352500	257.6780000	107.36348100	50.93727000			99.37724900
2012-12-28T10:00	2012-12-28T10:30	2012-12-28T10:15	363.427083	2.05	33	-77.57653	163.48358	12	57.965685	47.792405	1.0	35999	126	0	1	0.628535	0.358731	-0.131124	2.759518	1.567694	0.372256	0.091883	2.743423	0.060205	0.228820	0.413182	3.036720	43.85	68.152669	2.041480	1.690072	1.025482	0.370645	0.036837	2.911922	0	1.025482	0.368615	0.091261	2.693470	-0.000038	1.028809	0.233559	0.426481	3.038571	0.430229	1.028410	0.660981	1.076679	3.724072	16.886085	1.293948	0.051018	-0.954951	3.517659	194.525815	1.293948	9.379284	0.805111	3.631834	99.425	-0.392000	1.269836	0.596371	0.441154	1.267706	1006.999098	1.004657	-0.012692	1.004657	0.013310	0.135614	0.023354	-0.047398	0.013550	1.007124	0.092886	1275.765854	118.500290	1284.577895	119.318802	0.090465	116.208794	0.002877	0.000554	1.077078	-0.006566	-0.179188	0.682587	1.077078	1.186067	2501929.04	49.646855	0.005650	0.070074	-0.000916	56.632809	-1.872080	-1.095038	-1.922182	-1.066497	2.733080	2.718115	1.722229	0.965042	0.990869	-1.053778	1.072423	0.219307	0.218106	0.138195	0	4	4	-0.00019693	0.2	33.9	0.0	1.0	5.2	4.19737	2.02283	0.88867	34.9	14.9	8.6	0	0	0	0	0	77.358	0.000	22.642	0	0	FALSE	13.334	5.859	-0.448	4.33	732.08	0.591	-4.657	548.570	61.219	-77.902	23.518	252.227	353.649	3.083	276.238	487.348	-101.421	0.112	800.804	414.868	385.928	0	10.372	0.004	12.006	0.004	180																	122.710167500	385.9280000	116.20879400	56.63280900			213.08639700
2012-12-28T10:30	2012-12-28T11:00	2012-12-28T10:45	363.447917	2.05	33	-77.57653	163.48358	12	56.853029	39.726186	1.0	36000	82	0	1	0.773466	0.402004	0.181813	3.029680	1.903237	0.400599	-0.162553	2.943040	0.053617	0.236287	0.362881	3.231414	44.12	67.883413	1.494991	2.055100	1.025497	0.398631	-0.058597	2.941428	0	1.025497	0.412985	-0.303564	3.129455	-0.000005	1.029581	0.241336	0.374919	3.216329	0.625939	1.029022	0.702719	1.196779	4.226921	16.873852	1.301692	0.052974	-1.130575	4.028994	196.077783	1.301692	10.136537	0.894218	4.039321	99.412	-0.392000	1.269670	0.596370	0.444674	1.267523	1007.017987	1.005091	-0.016980	1.005091	0.012322	0.144845	0.026638	-0.058807	0.009165	1.007794	0.095366	1275.599045	121.648844	1284.463279	122.494191	0.092876	119.295500	0.003707	0.000225	1.084598	-0.006571	-0.751187	0.589326	1.084598	1.195703	2501929.04	49.703198	0.005797	0.072420	-0.000774	57.173017	-2.223215	-0.922088	-2.282827	-0.898009	2.752123	2.851223	1.666168	1.067311	1.095929	-1.167773	1.227918	0.193972	0.200956	0.117433	0	3	3	-0.00019693	4.7	6.9	2.6	2.6	6.1	4.10813	1.97982	1.02049	33.0	15.8	4.6	0	0	0	0	0	75.909	0.000	24.091	0	0	FALSE	13.273	6.302	-0.392	4.36	734.52	0.594	-4.558	577.548	66.090	-76.922	25.964	253.027	355.910	3.045	276.194	511.459	-102.889	0.114	830.550	422.002	408.569	0	11.089	0.004	12.543	0.004	180																	75.209457490	408.5690000	119.29550000	57.17301700			232.10048300
